2.3968726;48.8565077;2.373364;48.8437281
2.2653713;48.8854993;2.241237;48.8968479
2.3680707;48.8705986;2.2589281;48.9069299
2.3461045;48.8841479;2.3107874;48.8715176
2.2427835;48.8314915;2.3067856;48.8756651
2.24575;48.8217809;2.2725534;48.8805188
2.3582371;48.8666857;2.2389256;48.8275141
2.2229376;48.8670637;2.2290152;48.842545
2.3109062;48.8382441;2.30602;48.8433523
2.2815846;48.8961347;2.3175592;48.871358
2.2949357;48.8341667;2.2725534;48.8805188
2.3638731;48.8627774;2.238789;48.8954276
2.2405399;48.8823408;2.3423541;48.8698774
2.3337278;48.8818579;2.3203779;48.8410203
2.2754982;48.9115461;2.285524;48.8803666
2.402614;48.8594015;2.2735509;48.8677757
2.306096;48.8806364;2.3224336;48.844069
2.3949068;48.8487471;2.2418428;48.8897359
2.2794407;48.8399094;2.3608663;48.8379275
2.3968434;48.8382367;2.3102671;48.8721693
2.2158902;48.8474265;2.3448136;48.8762933
2.237282;48.8802446;2.25789;48.834385
2.2818079;48.865117;2.287867;48.8702926
2.2550222;48.8908988;2.2743419;48.8245306
2.268783;48.8246409;2.3448136;48.8762933
2.2899386;48.8848024;2.3600166;48.8594312
2.3455148;48.8638451;2.3504701;48.8360879
2.2511156;48.8430278;2.3214745;48.879197
2.2403692;48.8367268;2.3279623;48.8464927
2.2390272;48.8477886;2.3113398;48.9030932
2.2711522;48.8538896;2.3108922;48.88291
2.3743773;48.8443038;2.2767429;48.8535439
2.2502253;48.8431807;2.3258801;48.8736573
2.2436973;48.9001376;2.298669;48.8743188
2.3491843;48.8876309;2.2418428;48.8897359
2.2899618;48.8995215;2.3141941;48.8274172
2.3927894;48.8379327;2.2871455;48.8318257
2.2910242;48.8430882;2.2987094;48.8681785
2.3016402;48.8294388;2.2969899;48.8261408
2.2312559;48.8843656;2.2934386;48.8563586
2.2457892;48.8835273;2.3023175;48.8719234
2.2457892;48.8835273;2.2318346;48.8278377
2.2359654;48.8755465;2.3328658;48.8677882
2.2389758;48.8791749;2.2445551;48.8396889
2.261399;48.9014272;2.2394841;48.836594
2.2461725;48.8225861;2.2806278;48.8890315
2.3016115;48.8840989;2.3398567;48.8494766
2.3000685;48.8458643;2.2418428;48.8897359
2.3226161;48.8865234;2.2770809;48.8807093
2.3410885;48.8848367;2.2135151;48.8862686
2.2669364;48.8297035;2.2691333;48.8824529
2.2369846;48.8290859;2.2396611;48.8955904
2.2717969;48.9027297;2.2982427;48.8837436
2.3352378;48.8873076;2.3454982;48.8713241
2.2862973;48.9075912;2.2971871;48.8601703
2.2714391;48.9127948;2.3111855;48.9043693
2.3191467;48.8900014;2.3318469;48.8674156
2.3873215;48.8494032;2.3067118;48.8736138
2.344193;48.8406024;2.3458494;48.8749486
2.2252505;48.8791716;2.3189237;48.8782417
2.3608223;48.8618258;2.3069956;48.8649748
2.3464315;48.8646012;2.3175608;48.8599462
2.2424581;48.8360029;2.2244534;48.8952309
2.3257798;48.8744431;2.3643089;48.8528847
2.2655909;48.8837308;2.3000331;48.871565
2.3159895;48.8856872;2.3014874;48.8768799
2.2501492;48.8932787;2.3364875;48.8667875
2.2909902;48.8318367;2.383432;48.855398
2.2916043;48.8386319;2.2617628;48.8840163
2.2946578;48.8371309;2.2238059;48.896569
2.3172112;48.8927793;2.250164;48.888004
2.2360591;48.8751141;2.2521968;48.8941552
2.3040771;48.8476767;2.3064352;48.8655595
2.2976145;48.8480955;2.2234606;48.8961157
2.2855436;48.8827712;2.3569452;48.8684965
2.2785313;48.8548492;2.2938262;48.8716559
2.26851;48.884831;2.3315269;48.8695761
2.2212605;48.8490693;2.230738;48.8406645
2.2712615;48.9026031;2.3743773;48.8443038
2.2423186;48.8211768;2.334361;48.865825
2.4031939;48.8455441;2.3047417;48.8740973
2.289851;48.8359845;2.2435595;48.8810423
2.3253297;48.8834668;2.2418428;48.8897359
2.2743419;48.8245306;2.3267826;48.8771131
2.303422;48.8867205;2.2400623;48.8941643
2.2831398;48.8368791;2.2961204;48.8722098
2.2798363;48.8397209;2.2928504;48.8988921
2.3303328;48.9020738;2.2282027;48.8404541
2.3067866;48.9047442;2.2899289;48.8428086
2.2868144;48.8932252;2.3106118;48.8749106
2.3252708;48.8908667;2.2266964;48.8259937
2.3584494;48.864057;2.3213146;48.8678954
2.3280472;48.8495464;2.3445644;48.8686091
2.2956146;48.878558;2.342735;48.8747749
2.2659672;48.8616335;2.2659672;48.8616335
2.2418428;48.8897359;2.347;48.861893
2.2997836;48.9071338;2.4019697;48.8408186
2.2466427;48.8395565;2.2725534;48.8805188
2.3200578;48.8882479;2.305791;48.8661038
2.350574;48.8698601;2.2435595;48.8810423
2.2388312;48.847397;2.2435595;48.8810423
2.3092702;48.8590094;2.3497439;48.8678505
2.311301;48.8867824;2.2827765;48.894489
2.2406;48.8466843;2.310805;48.8740859
2.2422756;48.8798528;2.2986436;48.8750262
2.3421508;48.8348332;2.2418428;48.8897359
2.3930462;48.8452799;2.2470463;48.8227854
2.2664941;48.9012284;2.2733471;48.8700464
2.353465;48.8526103;2.3071945;48.8752522
2.3146107;48.8943778;2.3218035;48.8692193
2.2809545;48.9096086;2.2880871;48.8656378
2.2600986;48.8844421;2.3253462;48.8587768
2.3404963;48.8894091;2.2418428;48.8897359
2.227054;48.84078;2.2666355;48.8823351
2.2439481;48.8187273;2.2324689;48.8876583
2.2459281;48.8245838;2.3503259;48.8545404
2.4055389;48.844013;2.284254;48.878711
2.3354223;48.8488576;2.223226;48.896158
2.2586529;48.8987006;2.3153079;48.8737352
2.227054;48.84078;2.2655636;48.8820436
2.281947;48.836202;2.3831837;48.8545586
2.2742976;48.8628984;2.2683995;48.8929949
2.3032749;48.8526361;2.3743773;48.8443038
2.2549627;48.8230698;2.3227511;48.8743906
2.2834636;48.8655501;2.2978036;48.8723572
2.2454005;48.90708;2.3306131;48.8513355
2.2729626;48.8285659;2.2723936;48.8401046
2.2818091;48.8364;2.2440944;48.8909362
2.2646032;48.8945661;2.2280482;48.8288761
2.2726749;48.8228836;2.2313898;48.8924183
2.3086293;48.8332765;2.34401;48.8640267
2.3202062;48.8927187;2.3341638;48.8821238
2.3261959;48.8425749;2.3148592;48.8732656
2.2939152;48.8851301;2.2911414;48.8985183
2.3179117;48.8899661;2.281788;48.8457236
2.2689617;48.9098662;2.3481125;48.8738538
2.2639913;48.8392395;2.3396261;48.8756388
2.3203779;48.8410203;2.2374359;48.8366778
2.3113316;48.8734359;2.3767007;48.8468268
2.3850483;48.8503476;2.3365939;48.8697331
2.282702;48.8907702;2.3118763;48.8450911
2.2868311;48.8772346;2.2942155;48.8332122
2.2991132;48.9043302;2.3054698;48.8654044
2.3224095;48.8538813;2.2769965;48.8924476
2.4022333;48.8373313;2.3208222;48.8566109
2.3051428;48.8702034;2.3534788;48.8492975
2.2577224;48.8373862;2.3569508;48.8719366
2.225476;48.821232;2.2693537;48.8826127
2.2958594;48.8432061;2.3390045;48.8734841
2.3531752;48.870313;2.3214854;48.8742338
2.2881666;48.8660002;2.280339;48.897236
2.2526586;48.8318039;2.2655636;48.8820436
2.3407743;48.8799636;2.2234606;48.8961157
2.2673165;48.8494815;2.3301061;48.8771043
2.350307;48.8681402;2.3097852;48.8740359
2.3082279;48.8874754;2.2183843;48.900236
2.2757113;48.8845749;2.2744603;48.8811892
2.2834751;48.8964183;2.246833;48.892303
2.278765;48.8293988;2.3457037;48.871047
2.3311504;48.8271665;2.2764883;48.8686784
2.3492927;48.8894606;2.3080352;48.8666327
2.2336788;48.835757;2.3486269;48.8365132
2.3749622;48.8358706;2.3476895;48.8696
2.3274828;48.8339576;2.2987615;48.8755934
2.2309072;48.8393782;2.3233236;48.8725172
2.3812957;48.8403995;2.3175697;48.8548011
2.2698864;48.9054246;2.3026617;48.8386287
2.2410179;48.8794185;2.3533061;48.8574612
2.3227978;48.8810421;2.252119;48.888601
2.3517941;48.8363047;2.373364;48.8437281
2.2672251;48.8420433;2.3105374;48.876608
2.3576267;48.8634092;2.3122623;48.8734553
2.3750522;48.8524167;2.2701142;48.8613002
2.2292844;48.8864728;2.3227294;48.8876653
2.3493297;48.8438684;2.2826917;48.8374777
2.2970463;48.9128292;2.2874321;48.8864547
2.3522219;48.856614;2.3522219;48.856614
2.2999075;48.8830345;2.2391142;48.8935167
2.3415795;48.8833314;2.3745816;48.8527201
2.2519213;48.8985022;2.2774869;48.8302971
2.2355221;48.8992567;2.3321242;48.8759137
2.395581;48.8575995;2.3576872;48.8723101
2.3879626;48.8506162;2.3658326;48.868437
2.2643507;48.8565012;2.2903847;48.8771084
2.2157986;48.8644282;2.3305392;48.8699728
2.311359;48.9106663;2.3287391;48.869564
2.3248166;48.8403957;2.3522219;48.856614
2.3496404;48.8575563;2.2398053;48.896151
2.28483;48.8634784;2.2524152;48.8880732
2.2801825;48.85587;2.3190451;48.8718478
2.406124;48.8408825;2.3339483;48.8990824
2.3079182;48.8581507;2.2313898;48.8924183
2.366507;48.8686199;2.2729455;48.8575148
2.2508275;48.8933387;2.3381685;48.8639089
2.2568583;48.8323283;2.2666355;48.8823351
2.2853457;48.863738;2.2571809;48.8344282
2.2543769;48.8099708;2.3795132;48.8506694
2.3606537;48.870628;2.3057277;48.8998019
2.3625738;48.8723653;2.3389818;48.8722972
2.3498896;48.8858396;2.2249355;48.8993721
2.3496382;48.8732697;2.2440985;48.8877875
2.3452238;48.8739029;2.3055627;48.8562991
2.2947157;48.8341355;2.2314546;48.8780568
2.3207166;48.8904715;2.291509;48.8173441
2.3970496;48.8571569;2.3622691;48.8766369
2.3275568;48.886969;2.2288713;48.8727035
2.3536743;48.8603037;2.3531301;48.8784363
2.2911392;48.8678961;2.23964;48.884748
2.4085331;48.83569;2.2523646;48.8877726
2.3259116;48.8477116;2.3588636;48.8694142
2.2854915;48.8666494;2.2235903;48.8999691
2.3641093;48.8645358;2.2511734;48.8283488
2.3167549;48.888565;2.3658326;48.868437
2.383132;48.8557155;2.2726896;48.8344667
2.3624072;48.8558014;2.3032003;48.8804945
2.3159022;48.8857769;2.2822896;48.8879605
2.2944921;48.8331605;2.3133763;48.9016955
2.3734819;48.8501175;2.3553137;48.8809481
2.2237736;48.8827982;2.3283854;48.8780634
2.327434;48.8924307;2.2882407;48.8879996
2.2878008;48.891495;2.2442652;48.891884
2.2414133;48.8423322;2.2509199;48.886914
2.3132904;48.8470996;2.2967449;48.8918854
2.3013717;48.8430331;2.3039689;48.899091
2.2513189;48.8357029;2.3348939;48.8702995
2.2356353;48.8270508;2.285428;48.8974583
2.3397118;48.8491427;2.3752562;48.8413262
2.3395471;48.8839345;2.3385758;48.8548242
2.3133763;48.9016955;2.2909435;48.8901983
2.3783647;48.8481957;2.2435595;48.8810423
2.2947524;48.8428282;2.30742;48.8775926
2.2717968;48.9032755;2.3225299;48.874174
2.2228831;48.8857819;2.3214745;48.879197
2.4103287;48.8531796;2.3271577;48.8668814
2.3938318;48.8419331;2.3240654;48.8498987
2.2867082;48.8396414;2.2445852;48.8805363
2.252464;48.8760789;2.3445759;48.8682254
2.2557179;48.894434;2.3722386;48.8427435
2.350445;48.8409572;2.2990614;48.8941938
2.3291954;48.8791352;2.3440633;48.8706488
2.3078928;48.8871152;2.2581945;48.8317298
2.3667503;48.8722283;2.2607947;48.8341293
2.297066;48.8957739;2.2938262;48.8716559
2.3518529;48.8379608;2.24167;48.8928498
2.2307737;48.9090882;2.2307737;48.9090882
2.3463802;48.8383111;2.2581489;48.8858631
2.3575741;48.8683871;2.3050612;48.8744143
2.3981848;48.8534072;2.2418428;48.8897359
2.3486568;48.8745903;2.2336198;48.8260019
2.3325223;48.8338632;2.250164;48.888004
2.3335852;48.8844375;2.3700512;48.854229
2.4109521;48.858015;2.2931738;48.9091701
2.3463364;48.8911905;2.3422957;48.8699195
2.3154548;48.8412661;2.3020832;48.8695421
2.3630419;48.8542672;2.23964;48.884748
2.272133;48.8502474;2.3124904;48.8705984
2.3024315;48.8885185;2.2293465;48.8720522
2.287864;48.893217;2.3353873;48.8372728
2.4006048;48.8531961;2.3199973;48.8415858
2.3466494;48.888305;2.2789211;48.8685537
2.3333594;48.865971;2.3518354;48.8673784
2.3437371;48.8910351;2.2879805;48.8982948
2.3350849;48.8896018;2.2942195;48.8711452
2.308137;48.828961;2.2788689;48.8433454
2.2968844;48.880849;2.252119;48.888601
2.3236496;48.8476849;2.239752;48.8252
2.3324198;48.8820213;2.2782363;48.8525273
2.3602133;48.8569175;2.2782363;48.8525273
2.2917007;48.8486579;2.2569178;48.8310762
2.315667;48.8741896;2.2924863;48.8543204
2.3870045;48.8409623;2.3337369;48.8777718
2.3466479;48.8378697;2.2728394;48.8597626
2.3315731;48.8677899;2.3031824;48.8405244
2.2672369;48.8228807;2.2822428;48.8485543
2.3811039;48.8557197;2.2840443;48.8951883
2.2871455;48.8318257;2.2383609;48.8270333
2.3943283;48.8560491;2.2307737;48.9090882
2.2793484;48.8094323;2.2598115;48.8226127
2.2453674;48.8355833;2.3349376;48.8632344
2.3430965;48.8895441;2.337875;48.8691732
2.2329049;48.8348828;2.3078077;48.8669561
2.345351;48.8449797;2.3107963;48.8718904
2.3786424;48.8539175;2.3032003;48.8804945
2.3490601;48.8608678;2.2634076;48.8279229
2.3853648;48.842465;2.2310003;48.8923884
2.3007391;48.8191032;2.3693363;48.8527753
2.294262;48.8810142;2.2418428;48.8897359
2.3761381;48.8532209;2.23964;48.884748
2.3171353;48.8899544;2.3364625;48.8697197
2.2519344;48.8192185;2.3522219;48.856614
2.2845064;48.8893888;2.3293456;48.8675839
2.2177474;48.8681018;2.2999132;48.8601332
2.3262311;48.827221;2.3261165;48.8731823
2.3416516;48.8418652;2.3464027;48.8679273
2.215331;48.892423;2.3372805;48.8821898
2.3180417;48.8472019;2.3485721;48.8714445
2.2376122;48.8433606;2.3519986;48.8733198
2.3949068;48.8487471;2.2418428;48.8897359
2.28918;48.8370378;2.3227511;48.8743906
2.3544977;48.8645869;2.304652;48.9036307
2.3732092;48.8536425;2.3770923;48.8467892
2.355951;48.8675774;2.2262985;48.8990625
2.2251613;48.8818723;2.3506369;48.8808684
2.2246386;48.8831593;2.2948528;48.8778071
2.2579134;48.8205866;2.2853394;48.8611772
2.3452132;48.8353489;2.2725534;48.8805188
2.3636606;48.8430129;2.2835718;48.8996725
2.2666905;48.9005478;2.2775526;48.8940003
2.2903532;48.8447203;2.2146269;48.8985432
2.2471756;48.8263429;2.2597834;48.8219295
2.3929385;48.8426289;2.2951871;48.8918953
2.3775918;48.8338944;2.3209337;48.8700401
2.3638452;48.8528355;2.3131152;48.8701817
2.3328719;48.8854961;2.3055915;48.8769918
2.3600918;48.8636388;2.2484746;48.8915576
2.2867082;48.8396414;2.2465742;48.8935401
2.3165549;48.8254215;2.2909585;48.8746763
2.2944813;48.8583701;2.2743419;48.8245306
2.2992387;48.8489933;2.3512678;48.8691924
